AMOUNT,CLIENT_EXEC_SPONSOR_INVOLVED__C,CLOSEDATE,COMPELLING_EVENT__C,COMPETITIVE_STATUS__C,CURRENT_SYSTEM__C,DECISION_MAKER_TITLE__C,EXECUTIVES__C,EXTERNAL_ID__C,FUNCTIONAL_FIT__C,MAIN_COMPETITOR__C,MAIN_PRODUCT_FAMILY__C,NAME,NUMBER_OF_DEMOS__C,NUMBER_OF_EMAILS__C,NUMBER_OF_POCS__C,NUMBER_OF_TECH_EXPERTS_INVOLVED__C,OPPORTUNITY_DISCOUNT__C,PARTNER_INVOLVED__C,PRE_SALES_ASSESSMENT_SCORE__C,STAGENAME,ACCOUNT.EXTERNAL_ID__C,TECHNICAL_FIT__C,TYPE
5353.31,FALSE,2020-11-01,Improve Customer Experience,Ahead of Competition,Homegrown,CIO,TRUE,397ee5c4-e6a7-4b0b-a0be-5ba6be5cdb40,3,Amazon,Marketing,Marketing for Engineering(14),9,6,12,4,41.15,FALSE,3,Value Proposition,bff1c3d5-228b-429b-8adb-16c421248179,1,Existing Customer - Upgrade
5408.84,FALSE,2020-07-07,Improve Customer Experience,Vendor of Choice,Oracle,Sales Manager,FALSE,d5e8b515-b6f9-4708-bb0e-7e8b08dcdc14,2,Google,Service,Service for Services(15),4,29,12,11,43.38,TRUE,3,Qualification,77841a5a-ed67-47d1-babe-84a7426f2d4b,4,Existing Customer - Renewal
4649.68,FALSE,2020-09-21,Improve Customer Experience,Ahead of Competition,Google,Sales Manager,FALSE,444d4ec6-e0ab-4d13-af6c-8d27d23028e7,5,Google,Service,Service for Services(80),7,5,12,11,16.3,FALSE,5,Value Proposition,22f03a69-bd77-4605-97e3-176758dce681,1,Existing Customer - Downgrade
5392.75,TRUE,2021-05-24,Improve Customer Experience,Vendor of Choice,Amazon,Service Manager,FALSE,3344c486-72fe-4780-af66-61c4dde2780e,4,Amazon,Analytics,Analytics for Legal(19),4,28,8,3,15.29,FALSE,2,Qualification,30a8c6d3-509c-4e7e-8a6a-f8c56138419e,1,Existing Customer - Replacement
6035.16,FALSE,2021-05-29,Merger & Acquisition,Ahead of Competition,Google,CTO,FALSE,508844d0-7efc-4044-b3aa-d55b36901b33,1,Google,Marketing,Marketing for Human Resources(76),9,40,12,14,58.49,FALSE,5,Qualification,89e2892b-2bf3-4f69-b5fd-215165b39e93,3,Existing Customer - Upgrade
8677.24,FALSE,2021-05-15,Merger & Acquisition,Even,Google,Sales Manager,FALSE,70c78821-db07-4de5-ae56-c547a66e5817,3,Google,Service,Service for Product Management(33),7,34,0,6,7,FALSE,1,Qualification,a3a03be1-7dae-4f61-90ed-088b34151993,4,Existing Customer - Renewal
5217.76,TRUE,2020-10-08,Improve Customer Experience,Ahead of Competition,Google,CTO,FALSE,e3387abc-1032-4dcf-95b8-1df87f8b1780,3,Amazon,Sales,Sales for Product Management(82),9,11,4,10,63.63,FALSE,1,Prospecting,d758e9b5-cd82-4465-b297-12674069f203,3,Existing Customer - Upgrade
4888.05,TRUE,2021-06-28,Improve Customer Experience,Ahead of Competition,Google,Service Manager,FALSE,9877d54d-b056-447e-a836-d9d8abf5e3ac,3,Google,Marketing,Marketing for Research and Development(10),0,19,5,15,46.43,FALSE,1,Prospecting,d7c1dda8-318e-40c1-a60c-9ecd3ce29270,2,Existing Customer - Renewal
5290.56,FALSE,2020-12-13,Improve Customer Experience,Vendor of Choice,Google,Sales Manager,FALSE,e4b10e98-3ce1-4b14-8447-62643b87ec46,4,Google,Sales,Sales for Product Management(43),0,21,13,1,30.99,FALSE,1,Qualification,4f72e1e8-4dd3-4d4e-a94e-269a197cece7,1,Existing Customer - Upgrade
862.28,FALSE,2021-01-22,Improve Customer Experience,Ahead of Competition,Google,Service Manager,FALSE,25058582-ad11-4589-ab13-8aa7f9527ca0,5,Google,Marketing,Marketing for Marketing(83),7,49,1,5,29.75,FALSE,4,Qualification,a6950f4c-2a02-4284-89f3-31a66e559bc9,4,Existing Customer - Renewal
2889.47,FALSE,2020-08-02,Improve Customer Experience,Vendor of Choice,Oracle,CIO,FALSE,ed72def0-0fcf-412d-93f9-378bbb8153da,4,Amazon,E-Commerce,E-Commerce for Product Management(18),9,45,1,2,37.55,FALSE,2,Qualification,e42ae37d-7d2d-4f1b-b8c3-1bdf4de12fae,5,Existing Customer - Upgrade
9836.09,FALSE,2020-08-04,Improve Customer Experience,Vendor of Choice,Homegrown,CMO,FALSE,7bdea208-e9d3-4bb7-8ab0-1ba46ae5b4d8,3,Amazon,Service,Service for Support(60),8,25,8,3,77.85,FALSE,2,Value Proposition,3bae266a-bb72-46c2-be40-8cc257a1c983,3,Existing Customer - Downgrade
7630.72,FALSE,2020-11-10,Merger & Acquisition,Ahead of Competition,Homegrown,CTO,TRUE,db26d465-b64f-41d6-a6bf-de4c95fcca40,2,Google,Sales,Sales for Support(28),4,5,13,6,49.67,TRUE,5,Needs Analysis,1322242f-0106-4515-a455-ea94d4c9ca8d,3,Existing Customer - Renewal
6471.69,FALSE,2021-12-17,Improve Customer Experience,Behind Competition,Homegrown,Service Manager,FALSE,3fb38678-292f-40a1-858f-fadd2cdf3a8e,1,Google,Community,Community for Training(74),9,27,14,15,35.54,FALSE,4,Needs Analysis,13f06fa3-28ed-47d6-b441-91f7c288a62f,1,Existing Customer - Upgrade
3922.16,FALSE,2021-05-31,Cost Saving,Ahead of Competition,Homegrown,CMO,TRUE,b849e3f3-808b-4965-b4e5-3850fd9eeb58,5,Microsoft,Service,Service for Research and Development(75),4,39,0,4,79.42,FALSE,1,Needs Analysis,89e2892b-2bf3-4f69-b5fd-215165b39e93,2,Existing Customer - Renewal
4098.24,FALSE,2020-11-29,Improve Customer Experience,Ahead of Competition,Homegrown,Service Manager,FALSE,bdbdb2ec-2b3d-4424-a9c4-79f6b7689849,3,Google,Marketing,Marketing for Sales(66),3,47,5,9,48.61,FALSE,4,Id. Decision Makers,492e3364-b35e-4cd2-aa3e-48cf6ed6f966,3,Existing Customer - Upgrade
6339.92,FALSE,2021-11-17,Improve Customer Experience,Vendor of Choice,Homegrown,Sales Manager,FALSE,b22353ac-62d0-4638-ab94-ea76602f0a8b,2,Amazon,Marketing,Marketing for Business Development(58),10,11,3,2,43.41,FALSE,2,Value Proposition,1dfb29c0-4bad-4596-940b-b8fc667bc3d7,5,Existing Customer - Renewal
7255.94,FALSE,2021-04-10,Improve Customer Experience,Vendor of Choice,Google,Sales Manager,FALSE,7af621fb-79bb-4e0f-8f7f-36c9c6ce2e34,3,Amazon,Service,Service for Support(50),0,24,3,4,67.65,TRUE,5,Value Proposition,1802aec8-136b-42b3-aa09-7225138e1138,4,Existing Customer - Renewal
8394.32,FALSE,2020-10-12,Improve Customer Experience,Vendor of Choice,Google,Service Manager,FALSE,2a7938d6-5e82-444b-bc8a-72899d5f4421,1,Microsoft,Service,Service for Business Development(47),6,35,5,3,45.45,FALSE,2,Perception Analysis,71b19d6a-4e9b-4582-9f70-4bac0e0416fd,4,Existing Customer - Upgrade
4144,FALSE,2021-01-22,Improve Customer Experience,Ahead of Competition,Google,Procurement,FALSE,e1879373-a974-4514-9aa5-66497910d1ec,1,Google,Service,Service for Sales(2),6,50,0,5,29.62,FALSE,5,Perception Analysis,5b92ac3c-43b4-4aee-9dcd-f25acf19a077,2,Existing Customer - Renewal
5371.34,FALSE,2021-03-28,Improve Customer Experience,Ahead of Competition,Google,Sales Manager,FALSE,a9704c4d-aeda-4186-8509-50735c25f3b8,1,Amazon,Marketing,Marketing for Engineering(89),3,18,11,13,39.92,FALSE,2,Qualification,18bcac4f-9715-4154-9441-fab05f7fe42f,1,Existing Customer - Replacement
5291,FALSE,2021-01-27,Improve Customer Experience,Ahead of Competition,Oracle,Service Manager,FALSE,34b3e341-0a8f-426f-beba-a297474efba5,1,Microsoft,Marketing,Marketing for Support(42),3,36,13,2,61.01,FALSE,3,Prospecting,a6228ed8-a374-4b6c-8179-72c7d1b3e0e9,3,New Customer
1905.37,FALSE,2021-10-22,Improve Customer Experience,Vendor of Choice,Oracle,CIO,FALSE,add13cd2-fa71-4f28-8a50-b1b4e3c428db,1,Google,Sales,Sales for Product Management(66),4,41,1,8,37.36,FALSE,5,Prospecting,326dcdfc-1629-434a-a115-b1419c62be42,4,New Customer
7813.79,FALSE,2020-12-10,Improve Customer Experience,Vendor of Choice,Homegrown,CTO,FALSE,7991fd42-3ec1-40d4-a103-07ee5ec1fde3,1,Google,Service,Service for Business Development(17),1,28,11,8,75.94,TRUE,4,Prospecting,75ccb6ee-68d8-49b0-bafa-c40a431f26bf,2,New Customer
7905.43,FALSE,2020-11-09,Improve Customer Experience,Ahead of Competition,Google,Sales Manager,TRUE,b2148c47-5dd6-4286-b799-8dadcb0b4932,2,Google,Marketing,Marketing for Support(3),1,38,3,8,48.35,FALSE,5,Perception Analysis,860ea7de-279c-4a2e-88a1-2ed3bc16efe1,1,New Customer
6711.16,FALSE,2021-04-22,Cost Saving,Behind Competition,Oracle,Service Manager,TRUE,ea652330-60ce-4eff-879f-18d2f3ab818d,4,Microsoft,Sales,Sales for Business Development(81),9,41,9,9,13.56,FALSE,2,Qualification,a7048076-59a7-425c-99ab-fa43774a8a11,4,Existing Customer - Renewal
8264.78,FALSE,2021-03-17,Merger & Acquisition,Ahead of Competition,Google,Sales Manager,FALSE,ee78ead6-5c22-4da3-b117-6be337cacc91,4,Google,Service,Service for Product Management(7),3,1,15,11,37.69,TRUE,2,Negotiation/Review,8687acda-a477-4ab3-be6a-7a91efa94c66,1,Existing Customer - Upgrade
386.61,FALSE,2020-11-29,Improve Customer Experience,Vendor of Choice,Google,Service Manager,FALSE,7b3ec1dd-4d63-44a9-acb6-462bf269deea,3,Google,Sales,Sales for Engineering(18),9,6,7,1,33.11,TRUE,1,Needs Analysis,89c6f452-1c6d-43aa-a634-82b55587288f,5,Existing Customer - Renewal
367.94,FALSE,2020-09-03,Improve Customer Experience,Ahead of Competition,Google,CTO,FALSE,9551ce95-a2f3-40cb-85e9-ee6f5b6f3d52,3,Apple,Sales,Sales for Support(25),2,17,15,1,77.99,FALSE,4,Qualification,b7400196-e10d-46c7-a177-6f78d78a15af,3,Existing Customer - Downgrade
1623.66,FALSE,2020-06-07,Improve Customer Experience,Ahead of Competition,Google,Marketing Manager,FALSE,64d77b67-04b0-49b1-b681-344fb55d6047,5,Google,Service,Service for Research and Development(78),4,20,3,5,50.64,FALSE,5,Proposal/Price Quote,a476bcee-58fd-4084-ba38-09db2e3c1c13,5,Existing Customer - Renewal
8914.11,FALSE,2020-06-01,Improve Customer Experience,Behind Competition,Google,Service Manager,TRUE,b98df6a7-5ae6-4df9-9f5e-d89597d254fd,3,Amazon,Sales,Sales for Legal(30),8,31,11,2,73.13,TRUE,5,Prospecting,c3f088ac-068b-4344-824f-f4c1b0d4fe8f,4,Existing Customer - Upgrade
1925.87,FALSE,2021-08-08,Merger & Acquisition,Vendor of Choice,Google,Service Manager,FALSE,1b74da12-c493-4ba0-9023-d79541d162be,1,Google,Service,Service for Accounting(70),1,40,9,4,61.59,FALSE,3,Qualification,bc876dd9-c1ea-4089-86d5-25236a463862,1,Existing Customer - Renewal
9568.98,FALSE,2021-02-15,Merger & Acquisition,Ahead of Competition,Amazon,CMO,TRUE,bead72f2-e841-4837-a879-c2b907b3d510,3,Google,E-Commerce,E-Commerce for Legal(61),7,40,9,11,56.28,FALSE,3,Qualification,fecc6594-dcc2-4162-ab56-6d73b320971d,5,Existing Customer - Downgrade
6414.14,FALSE,2020-06-17,Improve Customer Experience,Ahead of Competition,Google,Service Manager,FALSE,9eec5c31-79de-4fdf-be8b-e4b4a5906baa,1,Microsoft,Sales,Sales for Accounting(26),6,48,6,6,11.41,FALSE,1,Value Proposition,8687acda-a477-4ab3-be6a-7a91efa94c66,2,Existing Customer - Upgrade
6593.87,FALSE,2020-11-21,Reorganization,Ahead of Competition,Amazon,Procurement,FALSE,6a79e896-7c99-4a91-b041-720109e170f3,4,Microsoft,Marketing,Marketing for Training(92),10,13,9,6,23.01,TRUE,5,Perception Analysis,f4b212ef-791f-4ea4-8a83-1a34046276f4,5,Existing Customer - Renewal
8358.77,FALSE,2021-03-01,Improve Customer Experience,Ahead of Competition,Google,CTO,FALSE,01f8dec5-9d44-4f8b-bd78-c2fc93bc8d40,4,Google,Marketing,Marketing for Legal(13),1,42,12,15,58.37,FALSE,5,Value Proposition,7e844f67-0f84-4c2b-b6c1-aa53f9b13ca4,2,Existing Customer - Renewal
9427.6,FALSE,2021-01-07,Improve Customer Experience,Ahead of Competition,Google,Service Manager,FALSE,1e6984a0-b997-48bb-815b-eb45916834cd,3,Google,Service,Service for Sales(97),1,19,5,10,5.4,FALSE,1,Value Proposition,89c6f452-1c6d-43aa-a634-82b55587288f,5,Existing Customer - Renewal
2466.61,FALSE,2021-06-21,Merger & Acquisition,Behind Competition,Homegrown,Service Manager,FALSE,d51b4238-c8d4-40b2-8084-305754af0e09,3,Google,Marketing,Marketing for Product Management(44),2,47,13,2,24.44,FALSE,5,Prospecting,e0f848f2-a97c-4e49-8420-af1140c7f26b,2,Existing Customer - Renewal
5364.26,TRUE,2020-10-31,Merger & Acquisition,Vendor of Choice,Google,CIO,FALSE,654c59f2-0ef2-49ec-b8f9-7f98535ec376,1,Amazon,Sales,Sales for Marketing(8),0,0,11,11,34.86,FALSE,1,Prospecting,e301a4a6-c9b2-407b-b6e6-e49172d7d2e3,2,Existing Customer - Renewal
3901.78,FALSE,2020-07-24,Merger & Acquisition,Ahead of Competition,Amazon,Service Manager,FALSE,d5408721-89af-49bf-93eb-daec2198c7ca,4,Amazon,Service,Service for Product Management(94),3,43,4,5,73.79,TRUE,5,Prospecting,565b224c-ccd2-4239-a9e9-c426a01877da,3,Existing Customer - Upgrade
8845.92,FALSE,2021-07-26,Improve Customer Experience,Ahead of Competition,Google,Service Manager,FALSE,11c6e166-7e6a-4503-a483-a3561dd6066c,1,Google,Sales,Sales for Human Resources(3),1,9,3,11,62.42,FALSE,5,Perception Analysis,310617b9-e5e7-4f55-bd48-7c30fe635146,4,Existing Customer - Upgrade
3640.33,TRUE,2021-07-08,Merger & Acquisition,Ahead of Competition,Google,Sales Manager,FALSE,81202413-913d-485b-8159-ca72ffb73ac5,4,Microsoft,Service,Service for Product Management(80),10,29,14,11,39.87,TRUE,3,Prospecting,ed76fe85-9a70-4069-8c31-c9017e02bae6,1,Existing Customer - Renewal
881.75,FALSE,2021-08-17,Improve Customer Experience,Behind Competition,Homegrown,CIO,FALSE,8013d70b-133d-43b9-b0f1-027df41e0db1,1,Apple,Marketing,Marketing for Sales(90),5,32,6,1,73.52,FALSE,3,Prospecting,814f5696-c295-4836-b3b0-3bd180fdce76,1,Existing Customer - Renewal
4932.06,FALSE,2021-02-19,Improve Customer Experience,Vendor of Choice,Google,CIO,FALSE,d94ae273-8194-423c-9572-200a6f92353d,2,Google,Service,Service for Human Resources(25),6,43,15,7,38.18,FALSE,4,Value Proposition,1f181d7a-a0f4-42c6-a9b1-4753c3a71adc,2,Existing Customer - Renewal
2514.41,FALSE,2021-10-04,Improve Customer Experience,Ahead of Competition,Oracle,Sales Manager,FALSE,acb50bf4-904e-4cd1-bc25-5ad7327f9c69,1,Google,Service,Service for Training(39),9,6,11,3,41.1,FALSE,1,Qualification,2b9abba7-4a4b-416e-bf73-712830c6c14a,2,Existing Customer - Upgrade
707.56,FALSE,2020-11-29,Reorganization,Behind Competition,Oracle,Service Manager,FALSE,e24868b5-75fb-4a80-b563-8a1a19059dd1,4,Amazon,Service,Service for Services(49),9,29,15,15,54.87,FALSE,5,Proposal/Price Quote,7d60be53-dca4-4fb7-b59c-98da42c549a6,3,Existing Customer - Renewal
1384.86,FALSE,2020-09-19,Improve Customer Experience,Ahead of Competition,Google,Service Manager,TRUE,8f6f9a06-2af4-49f8-b054-fe10f5f93e97,4,Apple,Service,Service for Human Resources(41),7,49,10,8,28.46,FALSE,1,Id. Decision Makers,813abb21-7a80-48ae-9e17-9f3d1842cb11,2,Existing Customer - Replacement
4826,FALSE,2020-08-03,Improve Customer Experience,Ahead of Competition,Google,Sales Manager,FALSE,27b674f3-ea87-4ffa-b78f-7694be9e2802,2,Google,Service,Service for Business Development(21),8,47,12,7,24.07,FALSE,5,Prospecting,171b2807-158a-43e5-af9e-549633e29523,5,Existing Customer - Downgrade
1326.49,FALSE,2020-09-22,Improve Customer Experience,Vendor of Choice,Homegrown,CIO,FALSE,fc829d39-b598-4761-b386-59c4785f2cf5,5,Amazon,Sales,Sales for Legal(39),5,36,3,5,46.19,FALSE,5,Qualification,96da9db6-251b-4964-a608-ff44ce45b74e,4,Existing Customer - Renewal
8234.6,FALSE,2020-11-25,Improve Customer Experience,Vendor of Choice,Google,Service Manager,FALSE,110e6e1e-c2ad-44e7-808e-c0dab848499f,5,Google,Marketing,Marketing for Business Development(84),7,26,13,9,79.75,FALSE,5,Qualification,326dcdfc-1629-434a-a115-b1419c62be42,4,New Customer
8552.86,FALSE,2020-07-09,Improve Customer Experience,Ahead of Competition,Homegrown,CIO,TRUE,40e7f911-20a8-41ae-a48d-3ed940748cdb,5,Google,Marketing,Marketing for Legal(45),7,44,12,6,79.04,TRUE,2,Prospecting,6171c267-3a54-4a40-b7bc-bdb2a6f05f4a,1,New Customer
355.47,FALSE,2021-11-04,Improve Customer Experience,Ahead of Competition,Google,Service Manager,FALSE,23b06c2d-5fff-42bd-a833-366c89ffca33,2,Google,Sales,Sales for Business Development(82),5,47,3,14,53.41,FALSE,4,Qualification,830a3e4e-482d-4e1c-ae6a-a2cfa0de0051,3,New Customer
2884.49,FALSE,2021-01-16,Improve Customer Experience,Behind Competition,Homegrown,Sales Manager,FALSE,54c9f071-2b0f-4c88-bebb-081aaec61ef9,5,Amazon,Service,Service for Services(84),9,4,7,10,49.95,FALSE,5,Perception Analysis,e5e76bc1-905a-4f55-a1bc-01f9158442c0,4,New Customer
1122.14,FALSE,2021-03-21,Cost Saving,Vendor of Choice,Homegrown,Service Manager,FALSE,62814024-9fa4-460d-9875-13b589f13bb2,3,Apple,Service,Service for Research and Development(96),8,32,11,1,19.89,FALSE,2,Prospecting,06e50458-a464-48f7-b157-66307da5d0c8,5,Existing Customer - Renewal
5970.82,TRUE,2021-01-29,Improve Customer Experience,Vendor of Choice,Oracle,Service Manager,FALSE,7b248f56-07b7-4357-99ac-fbd836dd8042,5,Apple,E-Commerce,E-Commerce for Sales(95),0,38,1,12,20.32,FALSE,2,Qualification,3c625be8-5989-48d5-99a3-49163f2696d7,4,Existing Customer - Renewal
3354.53,FALSE,2021-08-13,Improve Customer Experience,Even,Google,Service Manager,FALSE,17782247-ec1a-4e54-afb7-de96800d69ef,2,Google,Service,Service for Marketing(19),0,18,9,13,63.93,TRUE,2,Qualification,71ae3fbc-b587-42ed-938c-84268bc4c81e,1,Existing Customer - Renewal
9823.44,FALSE,2021-07-27,Improve Customer Experience,Ahead of Competition,Google,CMO,FALSE,47bada26-9246-4f54-8dc0-13310fa50506,4,Amazon,Service,Service for Legal(2),4,15,6,4,50.45,FALSE,5,Prospecting,f0a4693b-95c8-4e58-8b6d-11f3a2a647c0,2,Existing Customer - Renewal
5251.17,FALSE,2021-08-15,Merger & Acquisition,Ahead of Competition,Amazon,Service Manager,FALSE,c80b5a5e-b90b-4966-b504-f56be40febd7,5,Google,Service,Service for Support(99),1,6,6,11,67.42,FALSE,3,Needs Analysis,bc5e6686-e360-4bed-8531-d34153662cb9,5,Existing Customer - Renewal
1226.46,FALSE,2021-05-30,Improve Customer Experience,Ahead of Competition,Amazon,CIO,FALSE,bad05ffd-dd35-44b8-adfc-b866c04635d1,3,Google,Service,Service for Business Development(60),6,39,4,11,44.56,FALSE,4,Prospecting,72ba637f-80a0-4de6-9ad2-7a51d05d62fe,3,Existing Customer - Upgrade
4624.2,FALSE,2020-10-10,Improve Customer Experience,Behind Competition,Homegrown,Marketing Manager,FALSE,10b5be23-a7b3-46f1-a127-97dde7844062,1,Google,Community,Community for Marketing(13),7,34,9,14,45.56,FALSE,3,Proposal/Price Quote,3cd434ac-3819-4723-9b6a-bd12ffee8b2b,1,Existing Customer - Replacement
6895.01,FALSE,2021-12-14,Merger & Acquisition,Even,Google,Sales Manager,FALSE,9a8caca3-168f-4018-86f3-ef26456bbaea,5,Google,Community,Community for Research and Development(8),1,43,3,9,83.96,FALSE,3,Id. Decision Makers,0d5267b3-da40-4177-a9f9-ba9ae24ce258,5,Existing Customer - Upgrade
7116.59,FALSE,2020-09-30,Improve Customer Experience,Ahead of Competition,Homegrown,Service Manager,TRUE,79b281ec-290e-4631-9f72-1b2b41fec18b,3,Amazon,Marketing,Marketing for Legal(7),10,43,13,14,20.72,TRUE,3,Prospecting,0bd23d6c-adad-4727-b8a2-fd124908ec8f,5,Existing Customer - Renewal
601.41,FALSE,2021-04-28,Improve Customer Experience,Vendor of Choice,Google,Sales Manager,TRUE,53cd9cbd-468f-4f20-aec1-26a3303048bc,4,Google,E-Commerce,E-Commerce for Business Development(91),2,18,7,10,10.08,FALSE,4,Qualification,5110dfdf-3872-43d8-a110-d90254cf361b,3,Existing Customer - Renewal
8236.44,FALSE,2020-08-02,Merger & Acquisition,Vendor of Choice,Google,CIO,FALSE,a3ea2e7b-95e0-4fda-8f52-0aecb7501116,3,Google,Community,Community for Human Resources(33),5,22,8,5,64.49,FALSE,5,Needs Analysis,b92c1bd1-7089-4cbd-9c02-692cd449db06,3,Existing Customer - Renewal
2406.74,FALSE,2021-05-11,Improve Customer Experience,Ahead of Competition,Google,CIO,FALSE,98172338-a763-4b9f-bc80-95920c5d295f,4,Google,Marketing,Marketing for Legal(35),6,21,8,7,60.17,FALSE,4,Id. Decision Makers,cfbefd1f-2767-4eff-82b5-34de6fa07ca7,4,Existing Customer - Renewal
5355.4,FALSE,2021-04-27,Cost Saving,Ahead of Competition,Google,Service Manager,FALSE,869e46e4-63da-4efa-b78a-8bc0ea6c59f6,4,Google,Service,Service for Human Resources(90),9,14,13,10,28.68,FALSE,3,Qualification,f7ce6e4a-fabf-4afe-96a0-33a564100be2,3,Existing Customer - Upgrade
7225.58,FALSE,2021-11-30,Improve Customer Experience,Even,Oracle,Service Manager,FALSE,2ced8d2d-d42e-48e5-bf41-3a29d322e34b,2,Google,Service,Service for Marketing(48),10,32,14,5,37.65,FALSE,4,Value Proposition,9bb8eb6b-df4d-4b7a-9ec6-8d7b672865ba,2,Existing Customer - Renewal
3003.23,FALSE,2021-12-18,Improve Customer Experience,Behind Competition,Homegrown,CIO,TRUE,fd23c4a1-dac2-4c4c-8dd1-f221af0c6939,2,Amazon,Service,Service for Marketing(67),2,13,3,2,31.45,FALSE,3,Perception Analysis,465bb4f1-0a70-4653-ae13-e7d19f59e79d,1,Existing Customer - Renewal
9197.52,FALSE,2021-02-20,Improve Customer Experience,Ahead of Competition,Google,Service Manager,FALSE,d60f3e50-08d3-4209-a239-b8c308f8e7c8,3,Microsoft,Service,Service for Human Resources(100),2,27,0,7,56.27,FALSE,4,Needs Analysis,3d00b182-3233-4765-aaf0-b2e0453b0352,5,Existing Customer - Upgrade
8179.85,TRUE,2020-07-27,Improve Customer Experience,Ahead of Competition,Amazon,Service Manager,FALSE,df4c81c9-ee18-4109-8714-7674cb3a33c8,3,Google,Sales,Sales for Training(95),1,34,14,1,19.55,TRUE,5,Value Proposition,bf31e064-e684-426d-8de1-97048c50f711,2,Existing Customer - Replacement
9273.63,FALSE,2020-08-27,Merger & Acquisition,Vendor of Choice,Amazon,Procurement,TRUE,2d6f37f4-6e65-4ff3-9c17-27413c0b6b27,3,Google,Service,Service for Services(77),0,4,2,14,30.01,TRUE,5,Prospecting,b2314173-41cb-4434-a984-14dc7929b140,4,Existing Customer - Replacement
5386.79,FALSE,2021-12-14,Improve Customer Experience,Ahead of Competition,Amazon,Marketing Manager,FALSE,24ed770a-f5f1-4c55-b8dd-9dff29e65aae,1,Amazon,Service,Service for Training(36),4,48,3,11,34.86,FALSE,1,Value Proposition,59208e1f-bd33-49aa-9baa-5fd19da7def8,2,Existing Customer - Replacement
826.07,FALSE,2021-01-16,Improve Customer Experience,Ahead of Competition,Google,Service Manager,FALSE,8f7e8e26-3d64-4520-85cf-c904bb3def83,5,Microsoft,Service,Service for Human Resources(0),3,22,8,10,50.2,FALSE,4,Negotiation/Review,03583754-6be2-4a83-a1ba-017748bdd7e1,2,Existing Customer - Upgrade
1958.26,FALSE,2020-10-09,Merger & Acquisition,Ahead of Competition,Google,CTO,FALSE,514fa036-32a6-4c19-878d-03249e153583,2,Google,Service,Service for Human Resources(35),5,28,11,3,42.06,TRUE,2,Prospecting,11c11fd0-1d9d-42d5-8bcc-bae689bbcd04,5,Existing Customer - Renewal
5780.89,FALSE,2020-07-24,Merger & Acquisition,Ahead of Competition,Google,Service Manager,FALSE,89db5c9b-8b08-4ed5-a782-59d2b1c0bff8,2,Google,Service,Service for Research and Development(72),10,9,4,9,73.18,FALSE,5,Prospecting,06e50458-a464-48f7-b157-66307da5d0c8,5,Existing Customer - Downgrade
6423.24,FALSE,2021-03-01,Merger & Acquisition,Behind Competition,Google,Marketing Manager,FALSE,f0b8f2d3-3280-431f-bcbd-451b83adc716,2,Amazon,Service,Service for Research and Development(82),0,21,4,9,39.72,FALSE,3,Prospecting,bf31e064-e684-426d-8de1-97048c50f711,2,Existing Customer - Renewal
1489.43,FALSE,2021-06-06,Improve Customer Experience,Behind Competition,Homegrown,Sales Manager,TRUE,576a571e-0712-4d82-9cfb-5a7a7afa9ed6,1,Google,Service,Service for Human Resources(43),2,17,0,7,78.37,TRUE,4,Needs Analysis,5f8676ec-a595-46de-97ca-b73829133e25,2,Existing Customer - Downgrade
6559.25,FALSE,2020-09-05,Improve Customer Experience,Behind Competition,Google,CMO,FALSE,e00e1a69-cf3c-4884-bc5e-25bdf0b7f933,5,Google,Sales,Sales for Support(59),3,34,9,8,68.01,FALSE,4,Prospecting,33c877e4-e291-4d37-af26-f37de5be2904,3,Existing Customer - Replacement
6410.79,FALSE,2021-07-12,Improve Customer Experience,Behind Competition,Google,Procurement,FALSE,164743e7-8bd8-4ed1-81d6-b3ce12fc7ecd,3,Apple,Analytics,Analytics for Legal(37),8,2,3,4,9.66,FALSE,4,Qualification,58493a81-f5ab-4327-b78c-9f5ccd0fb3a4,3,New Customer
7403.55,FALSE,2021-04-29,Cost Saving,Ahead of Competition,Homegrown,Service Manager,FALSE,a93c0911-32ef-477a-92f4-415f45c1e8ff,2,Microsoft,Sales,Sales for Legal(89),7,0,15,6,27.58,FALSE,4,Needs Analysis,1cab0fdf-5e48-434c-b6c2-5a5479d492f4,5,New Customer
5147.36,FALSE,2021-06-10,Merger & Acquisition,Vendor of Choice,Pega,Service Manager,FALSE,36e414fc-140f-4e3c-b28d-bd2bbe410527,4,Google,Sales,Sales for Engineering(96),9,23,15,3,36.98,FALSE,3,Value Proposition,ad8d1d97-d99b-4230-a7a0-7359cfe91453,5,New Customer
4533.38,FALSE,2020-09-16,Improve Customer Experience,Ahead of Competition,Google,Service Manager,FALSE,7d81423f-157d-486e-b286-83e4ec1c44db,1,Google,Service,Service for Business Development(2),5,33,6,8,34.46,FALSE,2,Id. Decision Makers,ad8d1d97-d99b-4230-a7a0-7359cfe91453,5,New Customer
9698.2,FALSE,2020-11-20,Merger & Acquisition,Vendor of Choice,Oracle,Service Manager,FALSE,c0b220ec-21b3-498f-84df-e56d21a832c5,5,Google,Service,Service for Training(98),7,20,13,14,23.08,FALSE,5,Qualification,4336bcd4-5f51-4144-98fe-9a2219353951,1,New Customer
